STATUS,CLK,DOUT,D0,D1,D2,D3,D4,D5,D6,D7,A0,t
0,1,1,0,0,1,1,0,0,1,1,-0.010305,0.000000
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.000100
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.000200
0,1,1,0,0,1,1,0,0,1,1,-0.000964,0.000300
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.000400
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.000500
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.000600
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.000700
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.000800
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.000900
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.001000
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.001100
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.001200
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.001300
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.001400
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.001500
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.001600
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.001700
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.001800
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.001900
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.002000
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.002100
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.002200
0,1,1,0,0,1,1,0,0,1,1,-0.000964,0.002300
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.002400
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.002500
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.002600
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.002700
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.002800
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.002900
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.003000
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.003100
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.003200
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.003300
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.003400
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.003500
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.003600
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.003700
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.003800
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.003900
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.004000
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.004100
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.004200
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.004300
0,1,1,0,0,1,1,0,0,1,1,-0.001930,0.004400
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.004500
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.004600
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.004700
0,1,1,0,0,1,1,0,0,1,1,-0.001608,0.004800
0,1,1,0,0,1,1,0,0,1,1,-0.001286,0.004900
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.005000
0,0,1,0,0,1,1,0,0,1,1,-0.002574,0.005100
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.005200
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.005300
0,0,1,0,0,1,1,0,0,1,1,-0.000964,0.005400
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.005500
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.005600
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.005700
0,0,1,0,0,1,1,0,0,1,1,-0.002252,0.005800
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.005900
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.006000
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.006100
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.006200
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.006300
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.006400
0,0,1,0,0,1,1,0,0,1,1,-0.000964,0.006500
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.006600
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.006700
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.006800
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.006900
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.007000
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.007100
0,0,1,0,0,1,1,0,0,1,1,-0.000964,0.007200
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.007300
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.007400
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.007500
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.007600
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.007700
0,0,1,0,0,1,1,0,0,1,1,-0.000964,0.007800
0,0,1,0,0,1,1,0,0,1,1,-0.002252,0.007900
0,0,1,0,0,1,1,0,0,1,1,-0.002252,0.008000
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.008100
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.008200
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.008300
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.008400
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.008500
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.008600
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.008700
0,0,1,0,0,1,1,0,0,1,1,-0.001930,0.008800
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.008900
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.009000
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009100
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009200
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009300
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.009400
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009500
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009600
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.009700
0,0,1,0,0,1,1,0,0,1,1,-0.001286,0.009800
0,0,1,0,0,1,1,0,0,1,1,-0.001608,0.009900
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.010000
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.010100
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.010200
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.010300
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.010400
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.010500
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.010600
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.010700
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.010800
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.010900
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.011000
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011100
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.011200
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011300
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.011400
1,1,0,0,0,0,0,0,0,0,1,0.451639,0.011500
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011600
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.011700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011800
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011900
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012000
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012100
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012200
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012300
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012400
1,1,0,0,0,0,0,0,0,0,1,0.451639,0.012500
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012800
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012900
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.013000
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.013100
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013200
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013300
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013400
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013500
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.013600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.013700
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013800
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.013900
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014000
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.014100
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.014200
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014300
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.014400
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014500
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014800
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014900
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015000
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.015100
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.015200
1,0,0,0,0,0,0,0,0,0,1,0.451639,0.015300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015400
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015500
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015900
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.016000
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016100
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.016200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016400
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016500
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016900
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017000
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.017100
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017300
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017400
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017500
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017700
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.017800
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017900
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.018000
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018100
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.018200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018300
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018400
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018500
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.018600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018700
1,0,0,0,0,0,0,0,0,0,1,0.451639,0.018800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018900
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019000
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019100
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019200
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019400
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019500
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.019600
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019800
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019900
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020000
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020100
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020200
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020300
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.020400
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020600
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020700
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020800
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020900
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021000
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021100
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021200
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.021300
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.021400
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021600
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021700
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021800
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021900
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022000
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022100
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022200
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.022300
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022400
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.022500
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.022600
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.022700
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.022800
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.022900
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023000
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023100
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023200
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.023300
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.023400
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.023500
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023600
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023700
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.023800
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023900
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.024000
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024100
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024200
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024300
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024400
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024600
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024700
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024800
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024900
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025300
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025400
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025900
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026200
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026300
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026400
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.026500
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.026600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026800
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026900
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027100
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027400
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027900
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028000
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.028100
1,0,0,0,0,0,0,0,0,1,1,0.068940,0.028200
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.028400
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028900
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029000
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.029400
1,0,0,0,0,0,0,0,0,1,1,0.070229,0.029500
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.029600
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029700
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029800
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030100
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030200
1,1,0,0,0,0,0,0,1,1,1,-0.120154,0.030300
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030400
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.030500
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.030600
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.030800
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.030900
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031000
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031100
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031200
1,1,0,0,0,0,0,0,1,1,1,-0.120154,0.031300
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.031400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031500
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031600
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.031700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.031800
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032100
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.032200
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.032300
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032500
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.032600
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.032700
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.032800
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033100
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033200
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033300
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033400
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.033500
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033600
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.033700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.033800
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033900
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034100
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.034200
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.034300
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.034400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034500
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034600
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.034800
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034900
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035000
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035100
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.035200
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035300
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035600
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.035800
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036000
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036200
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.036300
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.036400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036600
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036700
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037000
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.037100
1,0,0,0,0,0,0,0,1,1,1,-0.121443,0.037200
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037300
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037500
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.037600
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.037700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.037800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038000
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.038100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038200
1,0,0,0,0,0,0,0,1,1,1,-0.121443,0.038300
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038400
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.038500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038600
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.038800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039000
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039200
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.039300
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039400
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039500
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039600
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039900
